1.3820881351809336e-01,1.0203735537882108e-01,8.6685977456784982e-02
1.9435976490058762e-01,3.6267295474711393e-02,2.3151880922722198e-01
2.0372738530769352e-01,1.2989966119767027e-01,2.8072891077555212e-01
2.0337862789901953e-01,6.0174345967840139e-02,1.1645750644786787e-01
1.4081181835864559e-01,5.3540482071465813e-02,7.2115478213112622e-02
2.8249596080202960e-01,5.3643152868788867e-02,1.1647436060303810e-01
1.5123403304065244e-01,1.7297391851819727e-01,1.4233395030091353e-01
2.3214319558559632e-01,3.3607590974171334e-02,1.6479516878589826e-01
1.9028685849197000e-01,7.6831467405753445e-02,1.3789584949972214e-01
1.5543922444546940e-01,2.9110375468536370e-02,1.1969540003039529e-01
2.1012193723291323e-01,1.0438231525309405e-01,6.8148390572515510e-02
1.4039486573222820e-01,1.1586422045416396e-01,1.5038200935040438e-01
1.5872390708777909e-01,5.1244368246912302e-02,1.5172987965920298e-01
3.0232125970161156e-01,1.4878092381171826e-01,2.0413233326690802e-01
2.6310401286358265e-01,2.2759996390003470e-01,8.9149091666734279e-02
2.0527222776011014e-01,8.3339043287136483e-02,1.1795545851491561e-01
1.9890111412577940e-01,6.7352913046380330e-02,3.2184093782150347e-01
1.5274908259794256e-01,1.2198924285492110e-01,1.6264687661164298e-01
1.6674197520211298e-01,8.3249632541886470e-02,6.1308355358707822e-02
8.3978161336450377e-02,6.5790075812597132e-02,1.0586467918109735e-01
1.6452612498388999e-01,1.3881972236081239e-01,7.8373395468279219e-02
1.9925979397707902e-01,8.4912832354728976e-02,8.2020499757200660e-02
1.4328625628813391e-01,1.4335404832000900e-01,2.8498852902287919e-01
1.0092973052530547e-01,1.5554510478008027e-01,1.4691141043019953e-01
8.9609039589833336e-02,1.2921750210630842e-01,2.1861469548621876e-01
2.0317944161081503e-01,1.1485055509925311e-01,8.3343253667278211e-02
1.5236764833030284e-01,2.0690884304971208e-01,1.8469935769017168e-01
2.6787151130986719e-01,1.2148498376028900e-01,1.4191438734198641e-01
1.3347678565993731e-01,1.3912903000026239e-01,1.9096465830049683e-01
2.8464537226915948e-01,1.0040045651958163e-01,2.0324344789108084e-01
1.3889656905643494e-01,2.1546756463655747e-01,1.5570589846276289e-01
1.8647516788364854e-01,9.8452880974375892e-02,1.3307184089581342e-01
1.6010650730774958e-01,1.0292395564769577e-01,5.3822144786276456e-02
1.5198223526325294e-01,4.7962171403565942e-02,2.2230608215883760e-01
1.2612489522861450e-01,7.5583128979177419e-02,8.2088571470947988e-02
1.4258321667568780e-01,1.4455620722025367e-01,1.1197479656923115e-01
1.7096217772595151e-01,2.6246208893321965e-01,1.0224045649575922e-01
1.5518180198297199e-01,1.7604072016029879e-01,1.2914830398943805e-01
1.8509611938201098e-01,7.0619927817496167e-02,1.2439266553959787e-01
1.8301593918863432e-01,1.6746375530451840e-01,1.8804509356624510e-01
1.1562088420175365e-01,1.2834246527712662e-01,1.6548465875583904e-01
2.3049744660863344e-01,3.8954636955565752e-02,1.5985625308303147e-01
1.9502805298553480e-01,1.3809546797341807e-01,1.0761241507642956e-01
1.0483957183833995e-01,2.4502089176281533e-01,9.7277985568701777e-02
1.4815797500171410e-01,2.2717308343347400e-01,4.0858586311163347e-02
1.4497892670146889e-01,9.3204570279431853e-02,1.5274952578902551e-01
2.3192336818837198e-01,1.2455409561933868e-01,3.4715780677037439e-01
1.4297106662976936e-01,1.7059363002440472e-01,1.6461933184293051e-01
1.8714706300013997e-01,6.9954227792337911e-02,1.6480936343812858e-01
1.7412753376795376e-01,7.6152557023077369e-02,4.7388289546331730e-02
2.2997430699944921e-01,1.7308964205436195e-01,1.6281134179923307e-01
2.8945372537418623e-01,1.0568040571875598e-01,1.8947064419067999e-01
1.5301789100455654e-01,1.8123593091278611e-01,1.4375546164473280e-01
1.6875382161704022e-01,1.9927289606867263e-01,2.2139825178997272e-01
1.4993942623201309e-01,1.8852753932813321e-01,5.9449514414076199e-02
1.3451275767725743e-01,6.8681637076319010e-02,1.7678022673772406e-01
1.3001844905895160e-01,1.8958212921315065e-01,1.1649667994854285e-01
1.5734942890476739e-01,2.1874691812329222e-01,1.2547096754803316e-01
1.2679942362554611e-01,1.4110388965276344e-01,4.8123531120073060e-02
1.1111212394334427e-01,1.5924522988771120e-01,1.9997696340609122e-01
2.2524668986694979e-01,8.9996611311597446e-02,5.2849775341219735e-02
2.6462543038855035e-01,1.7853564951343140e-01,6.1692909228975308e-02
1.3971474080046553e-01,1.1375464424779419e-01,4.1672285928350553e-02
1.6239077515846173e-01,1.5643459501114235e-01,1.0374129968468149e-01
2.0415957163544396e-01,1.6548664442814426e-01,1.0269137049364369e-01
1.8650386313161205e-01,1.2516400178459025e-01,1.6445559737362506e-01
1.8689961074437350e-01,1.4834065161251347e-01,1.2697990152643121e-01
1.2575747941007290e-01,1.0044464351576750e-01,2.2747260743208256e-01
1.6218935477188082e-01,5.9030513369920184e-02,1.5513127471507895e-01
1.4569989211939433e-01,8.3517203424067793e-02,1.1097410143315616e-01
2.1417341647458690e-01,2.0130172531694018e-01,2.1196579271404975e-01
1.8942636515326813e-01,7.9846367591216411e-02,1.4878099469021960e-01
1.2334522260802186e-01,1.5572368522938876e-01,5.2056144109629970e-02
1.7095150572523593e-01,1.2517167228990725e-01,2.6891438906213899e-01
1.9695164414477542e-01,1.0048609970767140e-01,7.8857597764887308e-02
1.9111480299285866e-01,1.1468892971906983e-01,7.6862144285155379e-02
1.9364399689658038e-01,1.4570104106406528e-01,2.6448633124459842e-01
2.0054687158347875e-01,1.3535660454724371e-01,1.9934713264356999e-01
1.6323859622904319e-01,1.2416700322101083e-01,1.5541708639730911e-01
1.3901712484402143e-01,1.9979042076354331e-01,1.6768417150897608e-01
1.3190349178443495e-01,2.0210179389023716e-01,1.4175986607259555e-01
1.5909319276831149e-01,2.3606164905343077e-01,2.2544765675983072e-01
1.5248849428549943e-01,5.3518589386003165e-02,1.2909576223461450e-01
1.6432467406484941e-01,1.1386867999310755e-01,1.5668479162221091e-01
1.4721278716223346e-01,8.1101881893612990e-02,5.7190247626091859e-02
1.7419330691303189e-01,9.9914738021805824e-02,1.5382943299823607e-01
1.2971126550143769e-01,1.1672429182156303e-01,1.5522117737175051e-01
1.3424162765114417e-01,1.0298799374719322e-01,7.7896202040657433e-02
1.7638271690168503e-01,2.3443625093639700e-01,1.2385192495183710e-01
2.9836390620198072e-01,2.9553126058521600e-01,1.8568051556616047e-01
2.3599240938288768e-01,1.5063959873813051e-01,5.4267536504312958e-02
1.3626762740875545e-01,9.8130997440914719e-02,1.1010013585078357e-01
1.2332038402639134e-01,1.3479256106843374e-01,1.4076290393844407e-01
2.0785881583360927e-01,1.1947310140309862e-01,8.5876007145961303e-02
1.6696325277077190e-01,1.9258915033316956e-01,1.4110866336790698e-01
2.2166475752430645e-01,5.9763760802791374e-02,2.9705015223235448e-01
2.2277013377539345e-01,7.0830115791659154e-02,1.6314799840506725e-01
1.9901514330579365e-01,1.8183704524788402e-01,1.3742301063353168e-01
1.2990178630021254e-01,1.3136462468167021e-01,2.6794016667478004e-01
1.3444516657260833e-01,3.4247731408398985e-01,1.2048111537674983e-01
1.5964584742493471e-01,2.9712290825765836e-01,1.4618587504971015e-01
