9.7885038262226554e-02,1.0368701329364582e-01,9.5258573427082549e-02
1.0763846017580560e-01,8.1747392257731574e-02,1.0592266389349628e-01
9.7478430556383083e-02,7.5446032484368764e-02,8.9913789106306055e-02
1.0503913880575995e-01,9.4579155353631192e-02,1.0228466735719423e-01
8.8850933539594640e-02,8.6079062948347829e-02,8.5683456983378245e-02
1.1952270075651800e-01,7.1874732857123660e-02,8.3996605475321909e-02
1.0108437682182782e-01,1.0545981407587733e-01,9.8603789895102753e-02
9.4830489878331842e-02,9.1685193740102117e-02,8.5154605173872799e-02
1.0602373158538878e-01,6.0436635704336966e-02,1.2893168280945144e-01
1.3383121705780857e-01,6.8421363010422301e-02,9.1611460675228434e-02
1.1352254477027679e-01,4.8290204308177591e-02,7.4630951490920971e-02
1.2314357601222709e-01,9.7290798237486209e-02,9.1401951278036173e-02
1.0603687783964680e-01,7.4878010297166453e-02,6.0487565485367357e-02
1.0782757791323067e-01,6.9691140703846272e-02,7.0609911192764177e-02
1.0052995755704197e-01,8.5903912246654432e-02,7.1097260009107890e-02
1.3776109601576034e-01,7.9585020353966363e-02,6.0785991674682842e-02
1.1287951579457658e-01,4.9938527003547076e-02,7.2204091705906595e-02
1.1667340118285863e-01,6.5234784300201173e-02,5.5224857970890461e-02
9.5399864971886822e-02,7.8455832396835845e-02,7.9478135490565913e-02
1.2245021493994114e-01,4.8801173527731868e-02,6.7419254465584152e-02
1.0391102487959247e-01,5.8914296072016613e-02,9.4954890106204476e-02
1.2343943819864846e-01,7.8833278909206869e-02,6.9068899240209286e-02
1.1506159379905208e-01,7.6844267559525115e-02,7.2351901543874178e-02
1.0596730805124037e-01,8.6992738589782723e-02,4.8459912020199634e-02
1.2228557203807744e-01,7.6628828258648973e-02,9.8228738974335483e-02
1.0093809102615868e-01,6.9885317829878335e-02,6.1859761115827014e-02
1.1649359468017952e-01,7.1218588007806144e-02,7.5465500977456232e-02
1.0465612478817123e-01,7.1957889194651972e-02,9.5246397134063451e-02
1.6564485470843082e-01,6.1583018494279378e-02,7.5463926383138813e-02
1.0795221494980727e-01,7.5750340734533073e-02,6.0772217535967094e-02
1.0571808069447144e-01,6.3036771542013453e-02,8.8673781409176075e-02
1.1150563448060477e-01,5.3492060973538230e-02,7.0905808912445883e-02
1.1526478010606259e-01,6.7520481463746188e-02,4.6385903045553033e-02
9.7000393783152353e-02,6.0800390272803095e-02,1.0562286652361731e-01
1.2629992000456652e-01,7.1581067222358533e-02,6.5622389955588042e-02
9.7596745469357205e-02,4.7226977151108664e-02,7.3816235700704183e-02
1.0442276992505847e-01,4.5595480637250184e-02,8.5709009940989594e-02
1.0927880827417676e-01,3.8185450550471969e-02,8.0778373285847735e-02
9.6026672945665456e-02,8.0222155935812695e-02,6.7854812440055881e-02
1.1577047433315490e-01,7.5784217914349014e-02,1.2394862841867217e-01
9.1253155945538761e-02,5.6928986676881038e-02,6.6069998761408483e-02
9.2316512682662041e-02,6.7350683290762145e-02,6.4090243492212498e-02
1.0783739981979223e-01,7.6153456581722387e-02,1.0466093172692285e-01
9.2737496957747245e-02,6.9602823482948439e-02,8.9262702225454044e-02
1.2669548642829923e-01,6.2021098655905313e-02,3.6384040740139359e-02
1.0467645833156505e-01,7.0203621520459725e-02,1.0542789062273929e-01
1.1351510340285631e-01,6.0874971613146311e-02,7.3591766409809842e-02
1.1737320000805782e-01,5.0241184166415646e-02,7.7562750833474539e-02
1.2193064217204319e-01,5.7166439964089356e-02,7.0124108001958077e-02
1.0168851092470507e-01,7.8539432634024020e-02,7.3470870812209363e-02
9.6943369287944628e-02,7.1110000247174024e-02,1.1297538562519049e-01
9.2562663835236092e-02,6.2038885209563528e-02,6.6503583184188225e-02
1.0602252527929644e-01,4.4414211435239381e-02,7.3989190105769390e-02
1.0430202198853779e-01,6.5082656416985421e-02,9.1781529348493887e-02
1.0733738502499128e-01,7.8155413021604087e-02,8.7284127546604709e-02
1.2942785780605762e-01,5.1650296417826945e-02,7.2221569539279218e-02
1.2924761301564885e-01,5.1725899291028998e-02,6.1568557499340815e-02
7.9870248360241439e-02,4.8523142117666757e-02,8.6305876236074303e-02
1.2895155265990235e-01,5.8677023854647153e-02,5.8038275467054923e-02
9.2635263276190691e-02,5.8863595213900298e-02,4.0520984132074354e-02
1.0909364111276953e-01,6.4396743374130455e-02,6.1168496379665094e-02
1.1364754251269750e-01,6.9342744984131996e-02,3.7654521850302110e-02
1.1254002897560457e-01,6.4004762996856965e-02,7.3854901618941399e-02
1.0326497094869969e-01,7.1475752434564430e-02,7.2803370186076924e-02
1.1046733860679692e-01,5.7421675114224406e-02,7.3330635302291655e-02
1.1317132065871528e-01,5.9278538720356128e-02,8.2466564101079318e-02
8.2388623174394673e-02,6.9323305820538070e-02,6.9348170642349688e-02
9.9251101633346175e-02,6.4245865598718810e-02,7.5155441779137855e-02
8.8765354737020366e-02,6.4201868685759125e-02,7.1608505001621095e-02
9.2455831402862121e-02,5.3027177019115676e-02,5.8610239279379805e-02
1.1315213934799459e-01,5.7778171247682510e-02,6.2226615797634513e-02
9.7933094528890499e-02,5.6108328895794243e-02,3.6625496559028928e-02
1.0602651838760883e-01,4.5789032362182208e-02,7.8495226193143863e-02
9.4460070730433915e-02,4.2943121837449465e-02,6.2888554840367886e-02
7.7683074781105782e-02,5.2921375010931228e-02,9.1010082238548839e-02
1.0170994786379316e-01,4.0897769416020309e-02,7.5187277571089145e-02
1.4429736496200013e-01,6.0611115377598918e-02,6.5043843134701476e-02
9.5995633485668558e-02,4.1970368736532621e-02,4.6247107060433869e-02
1.1295569374361389e-01,4.1358153214862817e-02,4.9068825724619937e-02
9.5211308590993651e-02,4.7276520747572173e-02,4.5120102388047631e-02
1.2148043923648728e-01,4.6017947141589563e-02,5.0186554038671428e-02
9.8323315656107912e-02,4.7785540115938503e-02,3.9247732865529877e-02
8.5843178721927538e-02,6.9762121586404061e-02,3.6516984330347779e-02
1.1691758247132260e-01,6.6431851843906264e-02,5.4319016553181061e-02
9.5241131453003516e-02,6.0095979644548124e-02,4.8300870406568580e-02
1.0189134782333582e-01,2.8390576305106000e-02,5.2038195682945307e-02
1.0808929324625174e-01,6.2889093162586521e-02,5.8172206397191180e-02
9.1759972047063085e-02,4.2475718865983926e-02,5.4746106314008787e-02
1.1263691478596544e-01,4.6393141641546676e-02,3.1349560965198919e-02
1.0315484093802192e-01,3.3556412351546903e-02,6.7091923044164559e-02
9.0565244477414861e-02,7.2232466873683787e-02,4.6000404795227844e-02
1.0237320733816882e-01,6.2123063009600306e-02,6.6758176286864382e-02
1.1467324750514064e-01,3.6840465998951459e-02,5.4430594216978781e-02
1.0656941139972247e-01,4.2667003570046345e-02,7.1495973566423981e-02
1.0088807902504018e-01,4.9710710409444629e-02,5.3775354250053788e-02
1.1202676188565594e-01,4.1212814079203887e-02,3.8118281706894283e-02
