1.0008685475275382e-01
9.9879212535946629e-02
9.6518609285676724e-02
1.0172428371887120e-01
9.8742425813143908e-02
9.8854389661639716e-02
9.9915421861587583e-02
9.9326181312214379e-02
9.9296159004802237e-02
9.8374514831347390e-02
9.9769549255461915e-02
9.9316505054670476e-02
1.0195890858707138e-01
9.8046854123022817e-02
1.0325068946107413e-01
9.9332651737569347e-02
1.0198317036201551e-01
1.0289713783927051e-01
9.9578711609582968e-02
9.9082364122392352e-02
9.7898730285508717e-02
1.0174456436546422e-01
9.8781858750438198e-02
9.8340115040917733e-02
9.9724320234557740e-02
9.9793812631855980e-02
9.8550932093739385e-02
9.9013169745871432e-02
9.7860675749555912e-02
9.9838208324475264e-02
9.8794649641514548e-02
9.8281729892128203e-02
1.0180395100164977e-01
1.0024816502982291e-01
1.0151357137093557e-01
1.0008131120218734e-01
1.0240008371260173e-01
1.0098174982150562e-01
1.0313904708741151e-01
1.0129851858635458e-01
9.7388852376712312e-02
1.0131400231507694e-01
9.9927640510825769e-02
1.0058925999595247e-01
1.0228856288798135e-01
9.9618404695475019e-02
9.9296943406442878e-02
1.0057020056999738e-01
1.0087972483844060e-01
1.0118728051747994e-01
1.0173067613942197e-01
1.0183649954652585e-01
1.0093862864088221e-01
9.8523790661078317e-02
9.8463702990849444e-02
1.0329027920808019e-01
1.0018859575897299e-01
9.8510052648048407e-02
1.0124681812009702e-01
9.7568176919944349e-02
1.0264797582383431e-01
1.0150220296784808e-01
1.0146447934589238e-01
9.8731340949920074e-02
9.9246212070026665e-02
1.0218432195714643e-01
9.9552277792101254e-02
9.8923835612236694e-02
9.8104132031419142e-02
9.9437963646877278e-02
9.8880614206008771e-02
1.0120223274730433e-01
9.9797177337842505e-02
1.0265383067232450e-01
1.0018965700931291e-01
1.0144287564486074e-01
9.9875436371903242e-02
1.0056971570133326e-01
9.7278440701983174e-02
1.0172361072064140e-01
1.0189305990923445e-01
1.0045365533238541e-01
1.0060737529368194e-01
1.0278903174613470e-01
9.7642762316846585e-02
9.8140562460669239e-02
1.0016281177025574e-01
1.0347109731940025e-01
9.9584226062385817e-02
9.8415085962672122e-02
9.9172499057643623e-02
9.6054970472662954e-02
1.0383745196472738e-01
9.7687952084051885e-02
1.0078252641309537e-01
9.9721848108303104e-02
9.9247072872056266e-02
1.0146394138429689e-01
1.0132396877933128e-01
9.9311305305324823e-02
9.9133620263801708e-02
9.9288944858110337e-02
1.0029422339840000e-01
1.0088582542285479e-01
9.9592650128333932e-02
1.0192970601791228e-01
1.0167429092151443e-01
1.0056336982734110e-01
1.0249804879336337e-01
9.9239262733677225e-02
1.0030155324806828e-01
1.0115457769019630e-01
1.0362603316342549e-01
1.0163348665955493e-01
1.0081631932114274e-01
1.0169805332935106e-01
1.0150247434979416e-01
1.0304794573227621e-01
1.0165062209288192e-01
9.8082620075814309e-02
9.7685476675652805e-02
9.9244380318853673e-02
9.8691795384344499e-02
1.0158363986345965e-01
1.0085828987978436e-01
1.0204553930433095e-01
1.0191863374822863e-01
1.0194424666142154e-01
1.0103833155963014e-01
1.0023287919676420e-01
1.0145014868227377e-01
9.9980431335068148e-02
1.0212881387448755e-01
1.0078190892166239e-01
1.0135058319080072e-01
1.0230138077203922e-01
9.9848698207628733e-02
1.0042820359560556e-01
1.0137787266422497e-01
1.0101343186991762e-01
1.0163871352043778e-01
1.0009027394869145e-01
1.0243980284917625e-01
9.9621918307425283e-02
9.9768676979588286e-02
9.8709999129200254e-02
1.0190070453036083e-01
1.0105543223103222e-01
1.0230097179368661e-01
9.9642825071290991e-02
1.0049934074506149e-01
9.9764809069019841e-02
1.0071469870236359e-01
1.0242719085694495e-01
1.0166550351155161e-01
9.9806616192855177e-02
1.0128599847604641e-01
1.0080991332722157e-01
1.0225652000464704e-01
1.0171238344409859e-01
1.0052349437824182e-01
9.9139872631851464e-02
1.0140901361897361e-01
1.0043607199471802e-01
1.0264015343252603e-01
1.0185868054336851e-01
9.7940863579489126e-02
1.0286605250864747e-01
1.0047292560090300e-01
1.0117182147747905e-01
1.0010958027769351e-01
1.0354817753248520e-01
9.9833278893651498e-02
1.0221226519004603e-01
1.0081750826981060e-01
1.0160491970425631e-01
1.0431225424773695e-01
1.0152345723876663e-01
1.0228528967911826e-01
1.0256661513740140e-01
9.9726174592841402e-02
1.0069087590478205e-01
9.9534388934940349e-02
1.0566684573130498e-01
1.0112335380616623e-01
9.8670534753837774e-02
1.0275201580990433e-01
1.0095427967836983e-01
1.0115503211186729e-01
9.9673785739231552e-02
1.0186145097661144e-01
1.0060634906310020e-01
1.0158165350099053e-01
1.0121385278240153e-01
